Age,Primary streaming service,Hours per day,While working,Instrumentalist,Composer,Fav genre,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Date,city,lat,lon
26.0,Spotify,1.0,No,No,No,R&B,No,No,113.0,Rarely,Sometimes,Never,Sometimes,Never,Very frequently,Very frequently,Never,Never,Never,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Never,3.0,2.0,0.0,0.0,No effect,2022-08-28,New York,40.5547,-74.3568
32.0,Spotify,3.0,Yes,No,No,Hip hop,No,No,157.0,Never,Never,Rarely,Never,Never,Very frequently,Never,Never,Sometimes,Rarely,Never,Sometimes,Very frequently,Very frequently,Rarely,Never,2.0,0.0,7.0,0.0,No effect,2022-08-28,New York,40.5894,-74.3513
30.0,Spotify,5.0,Yes,Yes,No,Metal,Yes,No,160.0,Sometimes,Rarely,Never,Sometimes,Never,Rarely,Never,Never,Never,Never,Very frequently,Sometimes,Never,Never,Very frequently,Never,7.0,6.0,6.0,2.0,No effect,2022-08-28,New York,40.546,-74.2585
24.0,Spotify,4.0,Yes,No,No,Classical,Yes,Yes,175.0,Very frequently,Rarely,Rarely,Never,Never,Rarely,Rarely,Never,Never,Never,Sometimes,Very frequently,Rarely,Never,Very frequently,Rarely,4.0,6.0,5.0,3.0,Improve,2022-08-28,New York,40.5838,-73.947
36.0,YouTube Music,1.0,Yes,No,No,Rock,Yes,No,110.0,Sometimes,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Sometimes,Rarely,Rarely,Very frequently,Never,6.0,2.0,3.0,1.0,Improve,2022-08-28,New York,40.5671,-73.8832
19.0,YouTube Music,4.0,Yes,No,No,Video game music,Yes,No,162.0,Rarely,Never,Rarely,Never,Never,Rarely,Sometimes,Never,Never,Sometimes,Never,Sometimes,Never,Never,Rarely,Very frequently,8.0,2.0,1.0,6.0,Improve,2022-08-28,New York,40.5759,-73.9683
22.0,Spotify,10.0,Yes,No,No,Metal,Yes,Yes,189.0,Rarely,Very frequently,Never,Very frequently,Never,Never,Rarely,Never,Never,Never,Very frequently,Rarely,Never,Rarely,Sometimes,Sometimes,9.0,6.0,0.0,6.0,Improve,2022-08-28,New York,40.5841,-73.9323
20.0,Spotify,3.0,No,No,Yes,EDM,Yes,Yes,121.0,Rarely,Sometimes,Very frequently,Never,Never,Sometimes,Never,Rarely,Never,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Rarely,0.0,3.0,7.0,0.0,Improve,2022-08-28,New York,40.578,-73.9655
31.0,Spotify,2.0,No,No,No,Rock,Yes,No,200.0,Rarely,Rarely,Never,Rarely,Never,Rarely,Rarely,Never,Never,Rarely,Sometimes,Sometimes,Never,Rarely,Very frequently,Never,8.0,9.0,6.0,2.0,Improve,2022-08-28,New York,40.5895,-73.6503
19.0,Spotify,4.0,Yes,No,No,Metal,Yes,Yes,105.0,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Sometimes,Very frequently,Rarely,4.0,1.0,1.0,1.0,Improve,2022-08-28,New York,40.3557,-74.612
15.0,Spotify,8.0,Yes,No,No,Rock,No,No,193.0,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Rarely,Never,Never,Very frequently,Rarely,8.0,7.0,5.0,0.0,Improve,2022-08-28,New York,40.5868,-73.678
18.0,Spotify,2.0,No,Yes,Yes,Metal,Yes,Yes,149.0,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Never,Never,Very frequently,Sometimes,Never,Rarely,Very frequently,Rarely,3.0,4.0,6.0,1.0,Improve,2022-08-28,New York,40.3438,-74.6091
25.0,I do not use a streaming service.,0.5,No,Yes,No,Classical,No,No,140.0,Very frequently,Never,Never,Never,Rarely,Never,Sometimes,Never,Sometimes,Never,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,1.0,1.0,3.0,1.0,Improve,2022-08-28,New York,40.5505,-74.4547
17.0,Apple Music,5.0,Yes,No,No,Metal,Yes,No,134.0,Never,Rarely,Never,Never,Never,Sometimes,Never,Never,Never,Rarely,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,10.0,8.0,6.0,7.0,No effect,2022-08-28,New York,40.541,-74.3605
28.0,YouTube Music,1.0,No,No,No,Rock,Yes,No,120.0,Rarely,Never,Very frequently,Sometimes,Never,Never,Never,Never,Never,Rarely,Rarely,Rarely,Never,Never,Sometimes,Rarely,6.0,6.0,2.0,0.0,No effect,2022-08-28,New York,40.5421,-74.3929
20.0,Spotify,3.0,Yes,No,No,Rock,Yes,Yes,170.0,Never,Never,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Rarely,Rarely,Sometimes,Sometimes,Rarely,Very frequently,Sometimes,6.0,7.0,0.0,0.0,Improve,2022-08-28,New York,40.4953,-74.4557
21.0,YouTube Music,2.0,Yes,Yes,No,Metal,Yes,Yes,107.0,Sometimes,Rarely,Never,Very frequently,Never,Never,Rarely,Never,Never,Rarely,Very frequently,Rarely,Never,Rarely,Sometimes,Very frequently,8.0,4.0,10.0,0.0,No effect,2022-08-28,New York,40.5752,-73.9763
20.0,Spotify,2.0,Yes,Yes,No,Pop,Yes,No,126.0,Never,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Never,Never,Very frequently,Never,Rarely,Very frequently,Sometimes,7.0,4.0,6.0,5.0,Improve,2022-08-28,New York,40.4937,-74.4407
34.0,Other streaming service,4.0,Yes,No,No,Metal,Yes,Yes,161.0,Rarely,Never,Sometimes,Never,Never,Sometimes,Rarely,Never,Never,Never,Very frequently,Rarely,Never,Sometimes,Sometimes,Rarely,6.0,7.0,0.0,0.0,No effect,2022-08-28,New York,40.5755,-73.9807
23.0,Spotify,2.0,Yes,No,No,Metal,Yes,Yes,100.0,Rarely,Never,Never,Rarely,Never,Never,Never,Never,Never,Sometimes,Very frequently,Rarely,Never,Never,Sometimes,Rarely,6.0,3.0,0.0,1.0,Improve,2022-08-28,New York,40.4948,-74.448
16.0,Spotify,3.0,No,No,No,Pop,No,No,140.0,Rarely,Never,Never,Never,Never,Sometimes,Rarely,Never,Rarely,Never,Never,Very frequently,Sometimes,Rarely,Never,Never,7.0,5.0,5.0,3.0,Improve,2022-08-28,New York,40.5502,-74.4619
19.0,YouTube Music,4.0,Yes,No,No,Pop,Yes,No,156.0,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Rarely,Rarely,Never,Never,Rarely,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,7.0,10.0,5.0,0.0,Improve,2022-08-28,New York,40.5682,-74.3293
22.0,Spotify,2.0,Yes,Yes,No,Rock,Yes,Yes,98.0,Sometimes,Never,Never,Rarely,Never,Sometimes,Sometimes,Never,Sometimes,Rarely,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,8.0,6.0,0.0,0.0,Improve,2022-08-28,New York,40.5881,-73.8987
19.0,Spotify,8.0,Yes,No,No,K pop,Yes,Yes,100.0,Very frequently,Never,Rarely,Never,Never,Sometimes,Sometimes,Very frequently,Never,Very frequently,Never,Very frequently,Sometimes,Rarely,Rarely,Rarely,4.0,3.0,0.0,0.0,Improve,2022-08-28,New York,40.5876,-73.9547
23.0,Spotify,4.0,Yes,No,No,Hip hop,Yes,Yes,78.0,Rarely,Never,Sometimes,Sometimes,Never,Very frequently,Rarely,Very frequently,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Sometimes,7.0,6.0,7.0,5.0,Improve,2022-08-28,New York,40.5858,-73.9529
23.0,Spotify,2.0,No,Yes,No,Metal,No,Yes,117.0,Never,Never,Rarely,Never,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Never,Never,Rarely,Sometimes,Never,7.0,3.0,2.0,3.0,Improve,2022-08-28,New York,40.5767,-73.9595
22.0,Spotify,1.0,No,No,Yes,EDM,Yes,No,128.0,Never,Never,Very frequently,Never,Rarely,Sometimes,Sometimes,Never,Never,Never,Never,Very frequently,Very frequently,Sometimes,Sometimes,Never,2.0,7.0,5.0,0.0,Improve,2022-08-28,New York,40.5903,-73.8983
17.0,Spotify,3.0,Yes,No,No,Rock,Yes,No,130.0,Rarely,Sometimes,Sometimes,Sometimes,Never,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,Very frequently,Very frequently,Sometimes,Very frequently,Sometimes,7.0,8.0,6.0,5.0,Improve,2022-08-28,New York,40.5838,-73.9396
28.0,Spotify,0.5,No,No,No,Folk,Yes,No,130.0,Rarely,Sometimes,Never,Very frequently,Never,Rarely,Rarely,Never,Never,Never,Never,Sometimes,Never,Rarely,Very frequently,Rarely,4.0,7.0,1.0,0.0,Improve,2022-08-28,New York,40.5761,-73.9814
19.0,Apple Music,3.0,Yes,No,No,Rock,Yes,Yes,126.0,Never,Sometimes,Sometimes,Never,Never,Very frequently,Never,Never,Never,Rarely,Rarely,Rarely,Rarely,Sometimes,Very frequently,Sometimes,5.0,2.0,8.0,6.0,Improve,2022-08-28,New York,40.5807,-73.9679
17.0,Spotify,2.0,Yes,Yes,Yes,Hip hop,Yes,Yes,122.0,Rarely,Never,Sometimes,Sometimes,Never,Very frequently,Sometimes,Rarely,Rarely,Rarely,Very frequently,Rarely,Rarely,Very frequently,Very frequently,Never,10.0,7.0,4.0,2.0,Improve,2022-08-28,New York,40.5907,-73.9688
21.0,YouTube Music,1.0,No,No,No,Rock,Yes,No,179.0,Never,Rarely,Never,Rarely,Never,Sometimes,Rarely,Never,Never,Very frequently,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Rarely,6.0,5.0,0.0,0.0,No effect,2022-08-28,New York,40.5783,-73.9383
29.0,Other streaming service,5.0,Yes,No,No,Jazz,Yes,Yes,200.0,Rarely,Never,Never,Rarely,Never,Never,Very frequently,Never,Rarely,Rarely,Rarely,Never,Sometimes,Never,Very frequently,Sometimes,7.0,2.0,3.0,1.0,Improve,2022-08-28,New York,40.5876,-73.9688
22.0,Spotify,10.0,No,Yes,Yes,EDM,No,Yes,128.0,Sometimes,Sometimes,Very frequently,Very frequently,Never,Never,Rarely,Never,Never,Never,Rarely,Never,Rarely,Never,Sometimes,Sometimes,4.0,7.0,7.0,3.0,Improve,2022-08-28,New York,40.5015,-74.4373
18.0,Spotify,4.0,Yes,Yes,Yes,Pop,Yes,Yes,130.0,Sometimes,Rarely,Sometimes,Rarely,Never,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,4.0,5.0,6.0,5.0,Improve,2022-08-28,New York,40.5887,-73.9494
13.0,Spotify,2.0,Yes,Yes,Yes,Rock,Yes,No,120.0,Rarely,Never,Sometimes,Very frequently,Rarely,Sometimes,Never,Never,Never,Sometimes,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,7.0,10.0,5.0,6.0,Worsen,2022-08-28,New York,40.3745,-73.9999
24.0,Spotify,1.0,No,No,No,Metal,Yes,No,86.0,Sometimes,Never,Rarely,Rarely,Never,Rarely,Never,Never,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,6.0,4.0,5.0,0.0,Improve,2022-08-28,New York,40.5673,-74.3299
35.0,Spotify,6.0,Yes,No,No,Rock,Yes,Yes,166.0,Sometimes,Rarely,Sometimes,Very frequently,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Sometimes,4.0,1.0,3.0,1.0,No effect,2022-08-28,New York,40.5838,-73.9477
29.0,YouTube Music,1.0,Yes,Yes,No,Video game music,Yes,No,110.0,Sometimes,Never,Never,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Never,Sometimes,Rarely,Never,Sometimes,Sometimes,6.0,6.0,1.0,2.0,Improve,2022-08-28,New York,40.5935,-73.9431
28.0,Spotify,6.0,Yes,No,No,Rock,No,No,144.0,Sometimes,Rarely,Never,Sometimes,Never,Rarely,Rarely,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,Very frequently,10.0,8.0,7.0,1.0,Improve,2022-08-28,New York,40.5746,-73.9875
32.0,Spotify,7.0,Yes,No,No,Pop,Yes,Yes,120.0,Sometimes,Never,Rarely,Never,Never,Sometimes,Rarely,Never,Never,Rarely,Rarely,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,10.0,8.0,2.0,8.0,Improve,2022-08-28,New York,40.5841,-73.9327
32.0,Other streaming service,1.0,No,No,No,EDM,Yes,No,120.0,Rarely,Never,Very frequently,Rarely,Rarely,Sometimes,Rarely,Never,Rarely,Rarely,Never,Sometimes,Rarely,Rarely,Rarely,Never,3.0,6.0,2.0,0.0,No effect,2022-08-28,New York,40.5782,-73.9584
21.0,Spotify,3.0,Yes,Yes,No,Rock,Yes,No,160.0,Never,Never,Never,Very frequently,Never,Sometimes,Never,Never,Never,Sometimes,Very frequently,Rarely,Never,Rarely,Very frequently,Sometimes,8.0,9.0,2.0,0.0,Improve,2022-08-28,New York,40.5811,-73.9716
18.0,Spotify,2.0,Yes,Yes,No,Video game music,No,Yes,101.0,Never,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Rarely,Never,Rarely,Never,Never,Sometimes,Very frequently,8.0,3.0,8.0,7.0,Improve,2022-08-28,New York,40.5905,-73.9557
19.0,Spotify,3.0,Yes,Yes,No,Classical,Yes,No,122.0,Very frequently,Rarely,Never,Never,Never,Never,Never,Rarely,Never,Sometimes,Never,Very frequently,Never,Never,Rarely,Sometimes,3.0,3.0,1.0,2.0,Improve,2022-08-28,New York,40.4023,-73.9839
25.0,Spotify,1.5,Yes,No,No,Pop,No,No,61.0,Sometimes,Rarely,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Rarely,Rarely,Very frequently,Very frequently,Rarely,Very frequently,Never,6.0,5.0,0.0,2.0,Improve,2022-08-28,New York,40.537,-74.2949
17.0,Spotify,4.0,Yes,No,No,Lofi,Yes,Yes,79.0,Very frequently,Never,Never,Never,Sometimes,Sometimes,Rarely,Sometimes,Never,Very frequently,Never,Very frequently,Sometimes,Sometimes,Rarely,Very frequently,3.0,8.0,0.0,0.0,Improve,2022-08-28,New York,40.5887,-73.6671
16.0,Spotify,2.0,Yes,No,No,Rap,Yes,Yes,126.0,Very frequently,Never,Never,Never,Never,Very frequently,Never,Sometimes,Never,Rarely,Never,Very frequently,Very frequently,Very frequently,Never,Sometimes,1.0,8.0,0.0,0.0,No effect,2022-08-28,New York,40.5876,-73.9725
27.0,Spotify,10.0,Yes,No,No,Metal,Yes,Yes,185.0,Sometimes,Never,Sometimes,Never,Never,Sometimes,Rarely,Never,Never,Rarely,Very frequently,Very frequently,Rarely,Sometimes,Very frequently,Rarely,5.0,6.0,6.0,3.0,Improve,2022-08-28,New York,40.562,-74.5547
25.0,Spotify,1.0,Yes,No,No,EDM,No,No,107.0,Never,Never,Very frequently,Never,Never,Rarely,Never,Rarely,Never,Rarely,Never,Never,Never,Never,Rarely,Rarely,0.0,8.0,0.0,0.0,Improve,2022-08-28,New York,40.5926,-74.065
34.0,Spotify,2.0,No,No,No,Metal,No,No,120.0,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Very frequently,Rarely,Never,Never,Sometimes,Never,3.0,7.0,0.0,0.0,Improve,2022-08-28,New York,40.5849,-73.9351
22.0,Other streaming service,6.0,Yes,Yes,Yes,Jazz,Yes,Yes,140.0,Sometimes,Rarely,Very frequently,Very frequently,Rarely,Very frequently,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,Sometimes,8.0,8.0,8.0,5.0,Improve,2022-08-28,New York,40.058,-74.0847
17.0,Spotify,2.0,Yes,Yes,Yes,Jazz,Yes,No,94.0,Sometimes,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Sometimes,Very frequently,Never,Rarely,Very frequently,Rarely,5.0,2.0,3.0,4.0,Improve,2022-08-28,New York,40.3545,-73.973
26.0,Spotify,3.0,Yes,Yes,No,Folk,Yes,No,160.0,Rarely,Rarely,Never,Very frequently,Rarely,Rarely,Sometimes,Never,Never,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,8.0,8.0,3.0,0.0,Improve,2022-08-28,New York,40.5852,-73.9744
19.0,Spotify,8.0,Yes,No,No,EDM,Yes,No,174.0,Never,Never,Very frequently,Never,Never,Sometimes,Never,Rarely,Never,Never,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Never,6.0,8.0,8.0,0.0,Improve,2022-08-28,New York,40.559,-74.4254
21.0,Spotify,3.0,Yes,No,No,Pop,Yes,Yes,136.0,Rarely,Very frequently,Sometimes,Rarely,Never,Very frequently,Rarely,Never,Very frequently,Sometimes,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Sometimes,6.0,8.0,6.0,0.0,Worsen,2022-08-28,New York,40.5877,-73.8145
32.0,Spotify,3.0,Yes,Yes,Yes,Rock,Yes,Yes,144.0,Rarely,Rarely,Sometimes,Very frequently,Never,Sometimes,Rarely,Never,Sometimes,Very frequently,Rarely,Sometimes,Very frequently,Rarely,Very frequently,Rarely,6.0,6.0,7.0,5.0,Improve,2022-08-28,New York,40.5753,-73.9836
21.0,I do not use a streaming service.,3.0,Yes,No,No,Rock,No,No,77.0,Never,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Very frequently,Very frequently,9.0,10.0,3.0,0.0,No effect,2022-08-28,New York,40.5779,-73.9595
25.0,Spotify,2.0,No,Yes,No,Pop,No,No,120.0,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Never,Sometimes,Never,Never,Very frequently,Sometimes,Very frequently,Very frequently,Rarely,7.0,7.0,5.0,0.0,Improve,2022-08-28,New York,40.5931,-74.0655
28.0,I do not use a streaming service.,4.0,Yes,No,No,Rock,Yes,Yes,194.0,Rarely,Sometimes,Rarely,Rarely,Never,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Sometimes,6.0,8.0,1.0,6.0,Improve,2022-08-28,New York,40.5944,-73.9897
18.0,Spotify,1.0,Yes,Yes,No,Metal,Yes,Yes,190.0,Rarely,Never,Rarely,Never,Never,Sometimes,Never,Never,Never,Never,Very frequently,Rarely,Never,Sometimes,Very frequently,Sometimes,6.0,9.0,9.0,0.0,Improve,2022-08-28,New York,40.4994,-74.3014
22.0,Spotify,2.0,No,No,No,R&B,No,Yes,87.0,Sometimes,Never,Never,Never,Never,Rarely,Never,Very frequently,Very frequently,Sometimes,Never,Sometimes,Very frequently,Rarely,Rarely,Sometimes,1.0,1.0,4.0,1.0,No effect,2022-08-28,New York,40.5862,-73.9701
21.0,Spotify,3.0,Yes,Yes,Yes,Metal,Yes,No,150.0,Sometimes,Rarely,Rarely,Sometimes,Never,Rarely,Rarely,Rarely,Never,Sometimes,Very frequently,Very frequently,Rarely,Sometimes,Very frequently,Sometimes,3.0,3.0,7.0,0.0,No effect,2022-08-28,New York,40.5943,-73.9574
27.0,Spotify,10.0,Yes,No,No,Metal,Yes,Yes,194.0,Never,Rarely,Sometimes,Sometimes,Never,Sometimes,Rarely,Rarely,Rarely,Sometimes,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,8.0,8.0,3.0,0.0,Improve,2022-08-28,New York,40.5401,-74.3603
19.0,Spotify,1.0,No,No,Yes,Metal,Yes,Yes,160.0,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Sometimes,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,6.0,4.0,0.0,3.0,No effect,2022-08-28,New York,40.5838,-73.9428
27.0,Spotify,3.0,Yes,No,No,Metal,Yes,Yes,171.0,Sometimes,Never,Never,Rarely,Never,Sometimes,Rarely,Never,Never,Rarely,Very frequently,Never,Rarely,Sometimes,Sometimes,Rarely,1.0,0.0,0.0,0.0,Improve,2022-08-28,New York,40.5764,-73.9814
27.0,Spotify,1.5,Yes,No,No,Rock,No,No,95.0,Never,Never,Never,Rarely,Never,Sometimes,Never,Rarely,Never,Rarely,Very frequently,Sometimes,Never,Sometimes,Very frequently,Sometimes,5.0,5.0,4.0,4.0,Improve,2022-08-28,New York,40.5855,-73.9663
19.0,YouTube Music,5.0,Yes,No,No,Metal,No,Yes,136.0,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Never,Never,Very frequently,Very frequently,Never,Never,Sometimes,Very frequently,Sometimes,0.0,5.0,1.0,0.0,No effect,2022-08-28,New York,40.5929,-73.9563
20.0,Apple Music,2.0,Yes,No,No,Pop,Yes,No,141.0,Rarely,Never,Never,Rarely,Never,Sometimes,Rarely,Never,Never,Sometimes,Never,Very frequently,Sometimes,Rarely,Sometimes,Rarely,6.0,3.0,0.0,0.0,Improve,2022-08-28,New York,40.5798,-73.9703
28.0,Spotify,2.0,No,No,Yes,Metal,No,No,146.0,Rarely,Never,Never,Rarely,Never,Rarely,Never,Never,Never,Never,Very frequently,Rarely,Never,Never,Sometimes,Rarely,1.0,7.0,5.0,1.0,Improve,2022-08-28,New York,40.5814,-73.9757
18.0,Spotify,2.0,Yes,No,No,R&B,No,Yes,164.0,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Never,Very frequently,Very frequently,Rarely,Never,Never,5.0,6.0,0.0,1.0,No effect,2022-08-28,New York,40.5873,-73.9375
21.0,Spotify,5.0,Yes,Yes,Yes,Folk,Yes,Yes,128.0,Sometimes,Rarely,Never,Very frequently,Rarely,Rarely,Sometimes,Never,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Rarely,Very frequently,Rarely,9.0,4.0,0.0,3.0,Improve,2022-08-28,New York,40.586,-73.9723
21.0,I do not use a streaming service.,2.0,Yes,No,No,Rock,No,Yes,101.0,Rarely,Sometimes,Rarely,Sometimes,Never,Very frequently,Rarely,Never,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Rarely,8.0,8.0,3.0,0.0,Improve,2022-08-28,New York,40.2906,-74.1069
18.0,Spotify,2.0,Yes,Yes,No,K pop,Yes,Yes,98.0,Very frequently,Never,Never,Rarely,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Very frequently,Never,Sometimes,Very frequently,Sometimes,Never,Rarely,7.0,2.0,3.0,5.0,Improve,2022-08-28,New York,40.5775,-73.954
16.0,Apple Music,2.0,No,No,No,Pop,Yes,No,145.0,Never,Sometimes,Rarely,Sometimes,Rarely,Rarely,Never,Rarely,Never,Sometimes,Never,Very frequently,Rarely,Rarely,Very frequently,Rarely,10.0,3.5,5.0,10.0,Improve,2022-08-28,New York,40.5836,-73.9427
19.0,Spotify,1.0,Yes,No,No,Pop,Yes,Yes,94.0,Rarely,Sometimes,Rarely,Rarely,Never,Sometimes,Rarely,Never,Never,Rarely,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Never,7.0,5.0,1.0,2.0,Improve,2022-08-28,New York,40.5854,-73.9393
31.0,Spotify,4.0,Yes,Yes,No,Classical,No,Yes,103.0,Very frequently,Never,Rarely,Never,Rarely,Sometimes,Rarely,Never,Sometimes,Never,Sometimes,Rarely,Never,Sometimes,Sometimes,Never,6.0,8.0,9.0,5.0,Improve,2022-08-28,New York,40.5895,-73.9682
16.0,Spotify,2.0,Yes,Yes,Yes,Rock,No,No,112.0,Rarely,Never,Very frequently,Rarely,Never,Never,Never,Never,Never,Rarely,Rarely,Sometimes,Rarely,Never,Very frequently,Very frequently,7.0,4.0,10.0,2.0,Improve,2022-08-28,New York,40.5812,-73.9537
17.0,Spotify,2.0,Yes,No,No,R&B,Yes,Yes,118.0,Rarely,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Very frequently,Never,Rarely,Never,Sometimes,Very frequently,Sometimes,Never,Rarely,6.0,1.0,0.0,0.0,Improve,2022-08-28,New York,40.5824,-73.9571
20.0,Apple Music,4.0,Yes,No,No,R&B,Yes,Yes,113.0,Sometimes,Rarely,Never,Rarely,Never,Sometimes,Sometimes,Rarely,Never,Rarely,Never,Sometimes,Very frequently,Very frequently,Very frequently,Rarely,9.0,10.0,3.0,0.0,Improve,2022-08-28,New York,40.5881,-74.2406
30.0,Spotify,1.0,No,Yes,No,Rock,Yes,No,162.0,Sometimes,Sometimes,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Never,Sometimes,Sometimes,Never,Rarely,Very frequently,Never,8.0,5.0,8.0,9.0,Improve,2022-08-28,New York,40.52,-74.4334
19.0,Spotify,5.0,Yes,No,No,Rock,Yes,Yes,111.0,Sometimes,Rarely,Never,Sometimes,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Sometimes,9.0,9.0,9.0,3.0,No effect,2022-08-28,New York,40.5509,-74.1533
33.0,Spotify,7.0,Yes,No,No,Rock,Yes,Yes,134.0,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,9.0,3.0,7.0,8.0,Improve,2022-08-28,New York,40.576,-73.9552
28.0,YouTube Music,2.0,Yes,No,No,Rock,Yes,No,172.0,Never,Rarely,Rarely,Rarely,Never,Sometimes,Never,Rarely,Never,Sometimes,Rarely,Sometimes,Very frequently,Rarely,Very frequently,Rarely,10.0,8.0,6.0,2.0,Improve,2022-08-28,New York,40.5856,-73.943
25.0,Spotify,3.0,Yes,No,No,Rock,Yes,Yes,180.0,Rarely,Never,Sometimes,Sometimes,Never,Rarely,Never,Rarely,Never,Sometimes,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Sometimes,9.0,6.0,3.0,0.0,Improve,2022-08-28,New York,40.5578,-74.3869
22.0,YouTube Music,2.0,Yes,No,No,Pop,No,No,120.0,Rarely,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Never,Rarely,Never,Very frequently,Rarely,Rarely,Sometimes,Sometimes,7.0,7.0,8.0,3.0,Improve,2022-08-28,New York,40.5757,-73.9609
19.0,Spotify,3.0,Yes,No,Yes,Rock,Yes,Yes,76.0,Sometimes,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Rarely,Rarely,Rarely,Rarely,Never,Very frequently,Rarely,9.0,10.0,4.0,0.0,Improve,2022-08-28,New York,40.5755,-73.982
26.0,Spotify,5.0,Yes,Yes,Yes,Metal,Yes,Yes,109.0,Sometimes,Rarely,Very frequently,Rarely,Rarely,Rarely,Sometimes,Sometimes,Never,Rarely,Very frequently,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,10.0,9.0,8.0,8.0,Improve,2022-08-28,New York,40.5835,-73.9716
23.0,I do not use a streaming service.,6.0,Yes,No,Yes,Classical,No,Yes,96.0,Very frequently,Never,Never,Rarely,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Never,Never,Never,Rarely,6.0,5.0,6.0,8.0,Improve,2022-08-28,New York,40.2167,-74.0118
17.0,Spotify,2.0,No,No,No,R&B,No,Yes,148.0,Sometimes,Never,Rarely,Never,Never,Very frequently,Rarely,Rarely,Never,Rarely,Never,Sometimes,Very frequently,Sometimes,Never,Rarely,8.0,6.0,10.0,3.0,Improve,2022-08-28,New York,40.5887,-73.9493
